siteID,runID,year,genus,0 to 5,5 to 10,10 to 20,20 to 30,30 to 40,40 to 50,50 to 60,60 to 70,70 to 80,80 to 90,over 90,0 to 5 biom,5 to 10 biom,10 to 20 biom,20 to 30 biom,30 to 40 biom,40 to 50 biom,50 to 60 biom,60 to 70 biom,70 to 80 biom,80 to 90 biom,over 90 biom,degday_resp,drought_resp,shade_resp,perm_resp,flood_resp,nutrient_resp,max_diam,mean_diam,mean_age,max_hgt,leaf_area_ind,basal_area,basal_sd,total_biomC,total_biomC_sd,biomC_lg,biomC_std_lg,biomC_sm,biomC_std_sm,basal_lg,basal_std_lg,basal_sm,basal_std_sm,dens_lg,dens_std_lg,dens_sm,dens_std_sm,dbh_lg,dbh_std_lg,dbh_sm,dbh_std_sm
632,2,80,Alnus,0.00000,0.100000,0.100000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.924519E-04,0.127194E-02,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.865391,1.00000,0.252379,1.00000,1.00000,1.00000,0.836901E-01,0.836901E-01,0.800000,0.587040E-01,0.564631E-03,0.124730E-02,0.148277E-01,0.136439E-02,0.180288E-01,0.127194E-02,0.179879E-01,0.924519E-04,0.130747E-02,0.102596E-02,0.145093E-01,0.221343E-03,0.313027E-02,0.100000,1.41421,0.100000,1.41421,0.571466E-01,0.808175,0.265435E-01,0.375382
632,2,80,Betula,7.20000,1.90000,0.300000,2.70000,4.10000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.285491E-02,0.997568E-02,0.115510E-01,0.489273,1.29733,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.649180,1.00000,1.00000,0.978600,9.88483,8.15565,26.0579,7.65012,0.173357,0.509856,0.857650,1.81099,3.15454,1.79941,3.15636,0.115791E-01,0.366835E-01,0.499583,0.858555,0.102725E-01,0.282615E-01,7.20000,11.5249,9.00000,18.7820,9.15732,13.8528,0.890385,1.80475
632,2,80,Larix,17.0000,11.2000,34.1000,1.60000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.112223E-01,0.886517E-01,2.25091,0.183971,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.591999,1.00000,1.00000,0.988298,15.0459,10.9862,69.2761,16.3257,0.400690,0.825383,0.639807,2.53475,2.09875,2.46376,2.09728,0.709987E-01,0.100386,0.778084,0.637022,0.472990E-01,0.588266E-01,37.6000,28.1817,26.3000,31.6753,13.3342,6.26652,2.87771,2.66549
632,2,80,Picea,893.200,591.500,260.300,190.500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.410009,2.83332,7.19225,22.2956,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.680573,1.00000,1.00000,0.987955,24.7698,9.38332,40.2605,23.5795,5.65095,14.9662,2.61953,32.7312,6.75623,30.3027,7.39723,2.42855,1.76220,12.4635,3.03148,2.50264,1.69301,540.900,213.770,1394.60,1410.35,17.0013,2.64940,4.82299,1.37723
632,2,80,Populus,6.40000,2.60000,1.30000,0.200000,2.50000,0.00000,0.00000,0.00000,0.100000,0.00000,0.00000,0.182699E-02,0.134050E-01,0.424694E-01,0.200955E-01,1.07027,0.00000,0.00000,0.00000,0.179358,0.00000,0.00000,1.00000,1.00000,0.527720,1.00000,1.00000,0.978600,5.94125,5.04452,14.7515,5.93274,0.123076,0.350149,1.02922,1.32742,4.18794,1.31361,4.18465,0.138094E-01,0.544866E-01,0.338710,1.02621,0.114394E-01,0.393568E-01,4.20000,10.1427,8.90000,26.1190,4.93988,12.1930,0.749158,1.68301
632,2,80,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,NaN,NaN,NaN,NaN,NaN,NaN,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,85,Alnus,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,NaN,NaN,NaN,NaN,NaN,NaN,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,85,Betula,5.10000,1.50000,0.200000,1.10000,3.30000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.193412E-02,0.863932E-02,0.773582E-02,0.204284,1.17187,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.621186,0.997051,1.00000,0.978600,7.23491,6.03531,19.7807,5.47887,0.129606,0.380755,0.819892,1.39446,3.09737,1.38506,3.09419,0.939789E-02,0.326988E-01,0.372633,0.817259,0.812187E-02,0.237992E-01,4.70000,9.81794,6.50000,14.5881,6.61354,13.0661,0.737787,1.71432
632,2,85,Larix,13.9000,9.30000,24.4000,8.40000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.832082E-02,0.662583E-01,1.59078,1.03368,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.585075,0.996711,1.00000,0.988298,15.3035,11.5348,71.7835,16.2836,0.407635,0.841236,0.687277,2.69903,2.34052,2.64230,2.33932,0.567317E-01,0.914740E-01,0.801977,0.685476,0.392593E-01,0.539301E-01,34.0000,27.0492,22.0000,27.4914,13.5027,7.34048,2.57687,2.59915
632,2,85,Picea,858.500,474.000,272.900,198.900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.388501,2.37521,6.08301,26.7081,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.682658,0.998292,1.00000,0.987937,26.6027,10.3845,44.2013,24.6057,5.92049,15.4441,2.67727,35.5548,7.33494,33.5552,8.06874,1.99961,1.63156,13.4119,3.19905,2.03217,1.60150,553.700,211.247,1250.60,1613.42,17.2243,2.79692,4.88728,1.46809
632,2,85,Populus,6.20000,1.80000,0.800000,0.200000,0.700000,0.900000,0.00000,0.00000,0.100000,0.00000,0.00000,0.170760E-02,0.105524E-01,0.299835E-01,0.292586E-01,0.344072,0.486214,0.00000,0.00000,0.201418,0.00000,0.00000,1.00000,1.00000,0.524345,0.996247,1.00000,0.978600,4.50564,3.85419,11.4496,4.32247,0.993010E-01,0.280934,1.01359,1.10321,4.25548,1.09294,4.25332,0.102628E-01,0.439345E-01,0.272314,1.01164,0.862035E-02,0.320508E-01,2.90000,8.11909,7.80000,31.6253,3.83610,11.5428,0.587414,1.55527
632,2,85,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,NaN,NaN,NaN,NaN,NaN,NaN,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,90,Alnus,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,NaN,NaN,NaN,NaN,NaN,NaN,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,90,Betula,3.90000,1.10000,0.500000,0.600000,2.80000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.168005E-02,0.599967E-02,0.153627E-01,0.120677,1.09567,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.612527,0.996696,0.393655,0.978600,6.51855,5.48188,18.6171,4.85635,0.112916,0.331795,0.731924,1.23940,2.81395,1.23302,2.81256,0.637389E-02,0.227781E-01,0.325808,0.730466,0.598681E-02,0.180146E-01,4.00000,8.73967,4.90000,11.6045,5.89920,12.8453,0.671233,1.67334
632,2,90,Larix,10.7000,8.30000,17.2000,11.4000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.647849E-02,0.586016E-01,1.12373,1.54293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.592666,0.993221,0.860164,0.988298,15.4696,11.8839,73.4118,16.1235,0.397123,0.820772,0.725017,2.73174,2.56043,2.68517,2.56324,0.465689E-01,0.793300E-01,0.787467,0.725617,0.333047E-01,0.486120E-01,29.8000,25.2815,17.8000,22.6656,13.7050,8.12304,2.38055,2.65903
632,2,90,Picea,686.500,365.200,284.500,182.200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.376459,1.86592,6.59423,28.5187,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.693272,0.996493,0.886848,0.987905,28.3107,11.5186,48.8231,25.4896,6.00572,15.4688,2.72064,37.3553,7.92946,35.6458,8.65559,1.70951,1.67942,13.7813,3.21371,1.68747,1.61314,523.000,199.333,995.400,1394.50,17.9739,3.19486,5.03474,1.49017
632,2,90,Populus,3.60000,1.00000,0.400000,0.200000,0.00000,1.20000,0.00000,0.00000,0.100000,0.00000,0.00000,0.177032E-02,0.649455E-02,0.178044E-01,0.286901E-01,0.00000,0.685550,0.00000,0.00000,0.215875,0.00000,0.00000,1.00000,1.00000,0.555587,0.994663,0.395224,0.978600,3.59912,3.35097,9.11308,3.29423,0.836634E-01,0.236520,0.991719,0.956185,4.23777,0.949239,4.23894,0.694570E-02,0.296073E-01,0.230463,0.992358,0.605656E-02,0.246832E-01,2.00000,6.94559,4.50000,23.0741,3.04930,11.0465,0.503821,1.57668
632,2,90,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,NaN,NaN,NaN,NaN,NaN,NaN,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,95,Alnus,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,NaN,NaN,NaN,NaN,NaN,NaN,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,95,Betula,4.60000,0.700000,0.400000,0.200000,1.70000,0.700000,0.00000,0.00000,0.00000,0.00000,0.00000,0.154960E-02,0.520494E-02,0.115192E-01,0.307464E-01,0.690143,0.365318,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.888992,0.618015,0.983135,1.00000,0.978600,5.27606,4.66730,15.2840,3.80820,0.982406E-01,0.287487,0.747486,1.10448,2.94796,1.10001,2.94782,0.446882E-02,0.217178E-01,0.283254,0.747200,0.423338E-02,0.187352E-01,3.20000,8.12960,5.10000,30.6707,4.76460,12.1597,0.412917,1.30784
632,2,95,Larix,10.6000,6.60000,12.3000,11.3000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.563315E-02,0.462165E-01,0.800791,1.68118,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.888992,0.564686,0.978416,1.00000,0.988298,14.5587,11.2643,70.7220,14.9798,0.356936,0.739360,0.747330,2.53382,2.70190,2.49358,2.70591,0.402464E-01,0.756987E-01,0.710388,0.748162,0.289720E-01,0.451100E-01,24.4000,23.9060,16.4000,23.4476,12.7711,9.27752,2.14064,2.60011
632,2,95,Picea,611.000,300.300,265.500,141.800,21.8000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.268956,1.36987,6.24968,24.0951,5.18977,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.805512,0.705372,0.988982,1.00000,0.987875,29.8513,12.2361,52.2707,26.3193,5.50100,15.1467,2.95078,37.1734,8.99125,35.9633,9.48144,1.21005,1.23946,13.7545,3.34212,1.39225,1.41627,478.900,179.583,861.500,1306.68,18.6614,3.46000,5.18522,1.50301
632,2,95,Populus,2.60000,1.00000,0.300000,0.200000,0.00000,0.600000,0.00000,0.00000,0.00000,0.00000,0.00000,0.148144E-02,0.522382E-02,0.165099E-01,0.295752E-01,0.00000,0.388100,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.962701,0.521314,0.992305,1.00000,0.978600,1.99091,1.73707,5.49577,1.91376,0.401436E-01,0.112965,0.552203,0.440891,2.29155,0.435270,2.29123,0.562070E-02,0.400461E-01,0.108078,0.550854,0.488725E-02,0.339881E-01,1.20000,5.54198,3.50000,21.2605,1.59355,7.58373,0.316745,1.22944
632,2,95,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,NaN,NaN,NaN,NaN,NaN,NaN,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,100,Alnus,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,NaN,NaN,NaN,NaN,NaN,NaN,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,100,Betula,3.60000,0.600000,0.300000,0.00000,0.900000,1.10000,0.00000,0.00000,0.00000,0.00000,0.00000,0.141403E-02,0.465419E-02,0.841369E-02,0.00000,0.342793,0.619645,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.652067,1.00000,1.00000,0.978600,4.39062,3.93596,12.6100,3.07211,0.851958E-01,0.248662,0.736940,0.976919,2.96782,0.973569,2.96799,0.334994E-02,0.177677E-01,0.245477,0.736856,0.318507E-02,0.148726E-01,2.50000,6.92748,4.00000,26.4480,4.06391,11.6653,0.302106,1.16617
632,2,100,Larix,10.4000,5.20000,8.20000,12.8000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.465423E-02,0.355423E-01,0.537137,2.06287,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.573059,1.00000,1.00000,0.988298,14.1897,10.8896,66.2104,14.2359,0.357697,0.741354,0.812309,2.64020,3.03206,2.61226,3.03182,0.279426E-01,0.567671E-01,0.719467,0.810453,0.218866E-01,0.358311E-01,21.8000,22.6123,14.8000,21.6170,12.6711,10.1318,1.81135,2.44348
632,2,100,Picea,997.400,271.300,252.400,86.3000,62.2000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.329556,1.18287,6.67300,13.9696,16.5694,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.691864,1.00000,1.00000,0.987892,31.5988,12.2002,50.7290,27.1547,5.63693,15.2058,2.90277,38.7244,9.80315,37.5947,10.4387,1.12966,1.28389,13.9008,3.44970,1.30496,1.47391,445.100,176.544,1224.50,1974.12,19.4381,3.66950,4.79987,1.81296
632,2,100,Populus,2.30000,0.900000,0.300000,0.300000,0.00000,0.300000,0.00000,0.00000,0.00000,0.00000,0.00000,0.882442E-03,0.439879E-02,0.662142E-02,0.376477E-01,0.00000,0.216258,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.454895,1.00000,1.00000,0.978600,1.44562,1.30249,4.32667,1.51787,0.247107E-01,0.694792E-01,0.416988,0.265808,1.77998,0.261576,1.77944,0.423204E-02,0.309146E-01,0.658124E-01,0.415376,0.366678E-02,0.233839E-01,1.00000,4.36984,3.10000,16.3009,1.25206,6.36651,0.254114,1.04487
632,2,100,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,NaN,NaN,NaN,NaN,NaN,NaN,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,105,Alnus,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,NaN,NaN,NaN,NaN,NaN,NaN,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,105,Betula,6.40000,0.500000,0.300000,0.00000,0.500000,0.700000,0.00000,0.00000,0.00000,0.00000,0.00000,0.226568E-02,0.291547E-02,0.886803E-02,0.00000,0.210222,0.415509,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.980838,0.501920,1.00000,1.00000,0.978600,2.94014,2.45873,8.75152,2.17513,0.558932E-01,0.162992,0.623695,0.639780,2.53398,0.635540,2.53457,0.424006E-02,0.201921E-01,0.158809,0.623856,0.418233E-02,0.167192E-01,1.60000,5.79724,6.80000,32.7279,2.53145,9.50302,0.343305,1.17118
632,2,105,Larix,12.5000,4.50000,6.30000,13.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.372572E-02,0.278150E-01,0.396740,2.28723,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.980837,0.569537,0.998582,1.00000,0.988298,13.8875,10.3892,61.4834,13.6746,0.357323,0.741135,0.846036,2.71551,3.22263,2.69526,3.21972,0.202456E-01,0.438650E-01,0.723697,0.843557,0.174380E-01,0.299797E-01,20.1000,21.8259,16.2000,28.6648,12.4315,10.7496,1.62372,2.27681
632,2,105,Picea,1561.50,227.900,217.200,62.3000,74.8000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.367354,0.872614,5.73551,8.97735,21.3628,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.908253,0.702210,0.999449,1.00000,0.987903,32.9979,11.7740,48.3785,27.7188,5.13112,14.6211,2.96310,37.3156,10.7852,36.3219,11.4275,0.993724,1.18499,13.2704,3.61926,1.35064,1.58094,385.300,161.133,1758.40,2529.37,20.4470,3.99963,4.40478,2.03687
632,2,105,Populus,3.80000,0.500000,0.00000,0.300000,0.00000,0.200000,0.00000,0.00000,0.00000,0.00000,0.00000,0.123614E-02,0.359706E-02,0.00000,0.513740E-01,0.00000,0.153469,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.996619,0.486653,1.00000,1.00000,0.978600,1.11596,0.984056,2.88772,1.18354,0.193412E-01,0.542534E-01,0.370748,0.209676,1.58314,0.206075,1.58289,0.360118E-02,0.271714E-01,0.509710E-01,0.369824,0.328243E-02,0.203337E-01,0.600000,3.42031,4.20000,26.4928,0.899619,5.63904,0.192050,0.884773
632,2,105,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,NaN,NaN,NaN,NaN,NaN,NaN,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,110,Alnus,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,NaN,NaN,NaN,NaN,NaN,NaN,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,110,Betula,5.80000,0.500000,0.300000,0.00000,0.200000,0.700000,0.00000,0.00000,0.00000,0.00000,0.00000,0.215143E-02,0.151139E-02,0.589948E-02,0.00000,0.860820E-01,0.436835,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.495089,1.00000,1.00000,0.978600,2.34631,2.10159,7.25494,1.73448,0.459263E-01,0.133695,0.592808,0.532480,2.45037,0.528817,2.45055,0.366282E-02,0.167912E-01,0.129876,0.592608,0.381887E-02,0.169839E-01,1.20000,4.76166,6.30000,30.1139,2.06810,8.87687,0.253744,0.947441
632,2,110,Larix,15.7000,3.50000,5.00000,10.8000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.443292E-02,0.217074E-01,0.311635,2.11987,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.524321,1.00000,1.00000,0.988298,12.8884,9.47599,57.0047,12.6171,0.315737,0.655593,0.809815,2.45765,3.16855,2.43490,3.16226,0.227493E-01,0.500494E-01,0.637246,0.805588,0.183461E-01,0.327465E-01,16.0000,18.8087,19.0000,31.6863,11.3782,11.4602,1.50725,2.21418
632,2,110,Picea,2100.00,215.900,189.500,44.5000,85.9000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.668369,0.855216,5.41064,4.65917,26.5343,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.684309,1.00000,1.00000,0.987905,34.6681,11.8316,47.7794,28.3900,5.29778,14.7054,2.86955,38.1277,11.5029,36.8140,12.5104,1.31373,1.60580,13.0254,3.79369,1.68006,1.98679,346.400,155.331,2289.40,2937.20,21.3548,4.24784,4.16646,2.12926
632,2,110,Populus,2.70000,0.300000,0.200000,0.200000,0.00000,0.200000,0.00000,0.00000,0.00000,0.00000,0.00000,0.131014E-02,0.247172E-02,0.387624E-02,0.427250E-01,0.00000,0.163901,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.520157,1.00000,1.00000,0.978600,0.995878,0.875214,2.29026,1.00226,0.194707E-01,0.541900E-01,0.390378,0.214284,1.68654,0.211741,1.68562,0.254350E-02,0.159852E-01,0.518025E-01,0.388929,0.238751E-02,0.140060E-01,0.700000,4.19500,2.90000,19.2730,0.870068,5.64653,0.151814,0.805081
632,2,110,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,NaN,NaN,NaN,NaN,NaN,NaN,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,115,Alnus,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,NaN,NaN,NaN,NaN,NaN,NaN,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,115,Betula,4.60000,0.600000,0.00000,0.00000,0.00000,0.600000,0.00000,0.00000,0.00000,0.00000,0.00000,0.224447E-02,0.250555E-02,0.00000,0.00000,0.00000,0.377199,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.392375,1.00000,1.00000,0.978600,1.63177,1.38627,4.63142,1.22581,0.326676E-01,0.951267E-01,0.519490,0.381949,2.16305,0.377199,2.16276,0.475002E-02,0.219956E-01,0.905864E-01,0.518613,0.454032E-02,0.198135E-01,0.600000,3.42031,5.20000,21.3363,1.31392,7.49825,0.261420,0.951646
632,2,115,Larix,15.0000,3.20000,3.70000,9.60000,0.300000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.520700E-02,0.195062E-01,0.219640,1.98282,0.929936E-01,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.528635,1.00000,1.00000,0.988298,12.2235,9.19633,55.1602,11.8418,0.292311,0.608205,0.804596,2.32017,3.20438,2.29986,3.19961,0.203101E-01,0.452099E-01,0.590838,0.801157,0.173672E-01,0.318786E-01,13.9000,17.6165,17.9000,31.5367,10.8617,11.9005,1.44832,2.20735
632,2,115,Picea,1993.40,239.600,163.800,48.2000,81.4000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.918994,0.923648,4.83003,4.50390,27.8036,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.686363,1.00000,1.00000,0.987888,36.1657,12.3347,49.2422,28.9541,5.44336,14.8101,2.87484,38.9802,11.8807,37.3749,13.1946,1.60526,2.01196,12.8938,3.83422,1.91631,2.31605,321.800,158.678,2204.60,2627.08,22.2243,4.75964,4.14647,2.18786
632,2,115,Populus,1.90000,0.200000,0.300000,0.00000,0.100000,0.100000,0.00000,0.00000,0.00000,0.00000,0.00000,0.874363E-03,0.139202E-02,0.830683E-02,0.00000,0.263280E-01,0.863758E-01,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.454078,1.00000,1.00000,0.978600,0.676285,0.459307,1.44857,0.746501,0.116266E-01,0.321820E-01,0.295527,0.123277,1.27782,0.121011,1.27729,0.226638E-02,0.176843E-01,0.302747E-01,0.294524,0.190729E-02,0.126292E-01,0.500000,3.71740,2.10000,12.5850,0.526734,4.28566,0.151659,0.860462
